Source,Type,ID,Title,Date,Abstract,Link
OpenAlex,Paper,https://openalex.org/W4206542200,Fabricating <scp> V <sub>2</sub> AlC </scp> / <scp> g‐C <sub>3</sub> N <sub>4</sub> </scp> nanocomposite with <scp>MAX</scp> as electron moderator for promoting photocatalytic <scp> CO <sub>2</sub> ‐CH <sub>4</sub> </scp> reforming to <scp>CO</scp> / <scp> H <sub>2</sub> </scp>,2022,Exfoliated vanadium aluminum carbide (V2AlC) MAX nanosheets coupled with porous graphitic carbon nitride to construct 2D/2D V2AlC MAX/g-C3N4 heterojunction for photocatalytic CO2 reduction through dry reforming of methane has been investigated. Good interfacial interaction was achieved which enabled proficient charge carrier separation with promoted light absorption. The optimized 10 wt%V2AlC MAX/g-C3N4 was more proficient with CO and H2 evolution rates of 118.74 and 89.52 μmole g−1 h-1 at selec,https://openalex.org/W4206542200
OpenAlex,Paper,https://openalex.org/W4200582023,Machine learning–assisted <scp> CO <sub>2</sub> </scp> utilization in the catalytic dry reforming of hydrocarbons: Reaction pathways and multicriteria optimization analyses,2021,"The catalytic dry reforming (DR) process is a clean approach to transform CO2 into H2 and CO-rich synthetic gas that can be used for various energy applications such as Fischer–Tropsch fuels production. A novel framework is proposed to determine the optimum reaction configurations and reaction pathways for DR of C1-C4 hydrocarbons via a reaction mechanism generator (RMG). With the aid of machine learning, the variation of thermodynamic and microkinetic parameters based on different reaction temp",https://openalex.org/W4200582023
OpenAlex,Paper,https://openalex.org/W4293081424,Techno-economic Analysis of Biogas Conversion to Liquid Hydrocarbon Fuels through Production of Lean-Hydrogen Syngas,2022,"Large-scale biogas plants are a viable source of CH4 and CO2 to be converted efficiently into high-value products. Specifically, production of liquid hydrocarbons can enhance the availability of green fuels while achieving significant CO2 reductions on site. In this study, the production of liquid hydrocarbons is simulated by dry reforming of biogas into lean-hydrogen syngas, further converted in CO hydrogenation and oligomerization reactors. The process was modeled by using CHEMCAD based on pub",https://openalex.org/W4293081424
OpenAlex,Paper,https://openalex.org/W4404283665,Cold Plasma Techniques for Sustainable Material Synthesis and Climate Change Mitigation: A Review,2024,"In recent years, the emission of greenhouse gases (GHGs) has increased significantly, contributing to global warming. Among these GHGs, CH4, CO2, and CO are particularly potent contributors. Remediation techniques primarily rely on materials capable of capturing, storing, and converting these gases. Catalytic processes, particularly heterogeneous catalysis, are essential to chemical and petrochemical industries as well as environmental remediation. Due to the growing demand for catalysts, effort",https://openalex.org/W4404283665
OpenAlex,Paper,https://openalex.org/W4409170358,Conceptual unification of mechanism-guided catalyst design for CO2 conversion to C1 products in thermal and plasma catalysis,2025,"Carbon dioxide (CO2) reduction to value-added chemicals for sustainable and clean energy is hindered by its considerable ionization potential (IP) and negative adiabatic electron affinity (EA), which makes CO2 a chemically inert molecule, leading to its challenging and unfavorable conversion under ambient conditions. To cope with this challenge, novel catalysts have been developed to lower the activation energy for CO2 conversion reactions. However, the low activity, selectivity, and deactivatio",https://openalex.org/W4409170358
OpenAlex,Paper,https://openalex.org/W3143846516,From the Birkeland–Eyde process towards energy-efficient plasma-based NO<sub>X</sub> synthesis: a techno-economic analysis,2021,Plasma-based NO<sub>X</sub> synthesis can be combined with renewable electricity for decarbonized fertilizer production. Renewed research interest makes it increasingly competitive with the conventional process.,https://openalex.org/W3143846516
OpenAlex,Paper,https://openalex.org/W4377041093,Materials of solid oxide electrolysis cells for H <sub>2</sub>O and CO <sub>2</sub> electrolysis: A review,2023,"Reliable and economical energy storage technologies are urgently required to ensure sustainable energy supply. Hydrogen (H<sub>2</sub>) is an energy carrier that can be produced environment-friendly by renewable power to split water (H<sub>2</sub>O) via electrochemical cells. By this way, electric energy is stored as chemical energy of H<sub>2</sub>, and the storage can be large-scale and economical. Among the electrochemical technologies for H<sub>2</sub>O electrolysis, solid oxide electrolysis",https://openalex.org/W4377041093
OpenAlex,Paper,https://openalex.org/W3028893138,Minimizing CO<sub>2</sub> emissions with renewable energy: a comparative study of emerging technologies in the steel industry,2020,"Implementing CCUS technologies at existing steel plants reduces CO<sub>2</sub> emissions by 70%, requiring 1.1 MW h per ton of renewable electricity. H<sub>2</sub>-based steel-making and CCU technologies require 4 and 8 times more electricity to reach similar reductions.",https://openalex.org/W3028893138
Tavily,News,N/A,Comprehensive review on dry reforming of methane,N/A,"The need of reducing the inventory of greenhouse gases, as CO2 and CH4 in the atmosphere is attracting the research of processes as dry reforming of methane (DRM). DRM has not yet industrially implemented for some reasons, among them coke formation, energy demand and cost-performance of the catalyst balance. Most of the information regarding DRM available is relying on specific catalyst development and analysis. In this paper, a broad overview of the DRM process is analysed. The reduction of CO2",https://www.sciencedirect.com/science/article/pii/S0360319925001818
Tavily,News,N/A,Dry Reforming of Methane – Review of Feasibility Studies,N/A,"of catalyst deactivation in CO2 reforming of CH4 (Zhang et al., 2008). Therefore, the operation conditions are proposed based on thermodynamic analysis: T = 1023 K, P = 1 bar and CH4/CO2 =1/1. 4. Conclusion As far as environmental issues are concerned, the dry reforming of methane can be used to produce higher value products. In this paper, processes that produce from a greenhouse gas (CO2) synthetic fuels were examined and studied. This study has been devoted to the feasibility and the limitati",https://www.aidic.it/cet/12/29/028.pdf
Tavily,News,N/A,Regeneration of Ni–Zr Methane Dry Reforming Catalysts in CO2,N/A,"Click to copy section linkSection link copied!

Dry reforming of methane (DRM), CH4 + CO2 → 2H2 + 2CO, is a catalytic process that converts methane (CH4) and carbon dioxide (CO2) into synthesis gas (syngas), a mixture of hydrogen (H2) and carbon monoxide (CO). It provides a viable way for converting harmful greenhouse gases into syngas with a maximum H2/CO ratio of unity. (1);) Despite its benefits, DRM faces notable challenges: catalyst deactivation due to carbon deposition (i.e., coking), sint",https://pubs.acs.org/doi/10.1021/acscatal.4c06230
Tavily,News,N/A,Catalytic Technologies for the Conversion and Reuse of CO2,N/A,"Article  CAS  PubMed   Google Scholar
 Le Saché E, Reina TR (2022) Analysis of dry reforming as direct route for gas phase CO2 conversion. The past, the present and future of catalytic DRM technologies. Prog Energy Combust Sci 89:100970

  Article   Google Scholar
 Li D, Kassymova M, Cai X, Zang S-Q, Jiang H-L (2020) Photocatalytic CO2 reduction over metal-organic framework-based materials. Coord Chem Rev 412:213262

  Article  CAS   Google Scholar
 Li M, Suna Z, Hu YH (2021) Catalysts for CO2 r",https://link.springer.com/rwe/10.1007/978-1-4614-6431-0_119-2
Tavily,News,N/A,Facilitating the dry reforming of methane with interfacial synergistic ...,N/A,"Owing to the increasing global warming and climate change issues, strategies for greenhouse gas reduction have drawn extensive interest from both fundamental research and industrial applications1.""),2.""),3.""). CO2 and CH4 are regarded as two predominant contributors to the greenhouse effect; therefore, their utilization and conversion to high-value-added chemicals and fuels meet the demands for achieving large-scale carbon fixation, carbon emission reduction and carbon cycle4.""),5 reforming of m",https://www.nature.com/articles/s41467-024-48122-6
Tavily,News,N/A,[PDF] Stable Catalysts for Combined Dry and Steam Reforming of ...,N/A,"with CH4:CO2 1:1 with and without water (0, 0.5, 0) dry reforming at 750 °C. As shown in Figure 9 and 10, water increases the deactivation rate relative to dry conditions with 10%Ni/Mg2Al2O4 catalyst except with the first time the test is run at 750 °C, by the time we run 750 °C a second time we see the deactivation. Once water is introduced, we see hydrogen yields increase and both CO yields and CO2 conversion reduced. Figure 9. Reaction 10%Ni Mg2Al2O4 with CH4:CO2 1:1 with and without water (0",https://www.pnnl.gov/main/publications/external/technical_reports/PNNL-32738.pdf
Tavily,News,N/A,[PDF] TECHBRIEF 16N-12 Conversion of CO2 to CO or Synthesis Gas by ...,N/A,"CO and synthesis gas are very useful precursors for various chemical processes and can be used as a fuel for energy production. In catalytic dry reforming, the production of syngas from CO2 and methane is achieved in the presence of a catalyst that offers several advantages, such as mitigation of greenhouse gases emissions and conversion of CO2 and methane into syngas which can be used to produce valuable downstream chemicals. In chemical looping dry reforming, oxygen from an oxygen carrier or m",https://www.netl.doe.gov/sites/default/files/2020-12/TECHBRIEF%2016N-12%20Conversion%20of%20CO2%20to%20CO%20or%20Synthesis%20Gas%20by%20Reforming.pdf
Tavily,News,N/A,Analysis of Dry Reforming as direct route for gas phase CO 2 ...,N/A,"Elsevier logo
Elsevier

## Progress in Energy and Combustion Science

Progress in Energy and Combustion Science

# Analysis of Dry Reforming as direct route for gas phase CO2 conversion. The past, the present and future of catalytic DRM technologies

## Abstract

## Keywords

## Cited by (0)

## Recommended articles

Elsevier logo with wordmark

All content on this site: Copyright © 2026 Elsevier B.V., its licensors, and contributors. All rights are reserved, including those for text and data mi",https://www.sciencedirect.com/science/article/pii/S036012852100068X
Tavily,News,N/A,Simultaneous utilization of CO2 and CH4 through dry reforming of ...,N/A,"Elsevier logo
Elsevier

## Case Studies in Chemical and Environmental Engineering

Case Studies in Chemical and Environmental Engineering

# Case Report Simultaneous utilization of CO2 and CH4 through dry reforming of methane with Ni–Ce@SiO2 catalyst: Parametric and simulation studies

## Abstract

## Keywords

## Data availability

## Cited by (0)

## Recommended articles

Elsevier logo with wordmark

All content on this site: Copyright © 2026 Elsevier B.V., its licensors, and contributors. All",https://www.sciencedirect.com/science/article/pii/S2666016424004729
Tavily,News,N/A,Researchers develop technique to reuse carbon dioxide and ...,N/A,"CO2 and methane can be triggered to undergo chemical reactions with each other to create synthesis gas or syngas. Syngas is a mixture of carbon monoxide and hydrogen, which can be used to synthesize a variety of liquid fuels or ammonia.

This reaction between CO2 and methane, also called ‘dry reforming of methane,’ has not been fully scaled-up for commercial use due to lack of an inexpensive and industrially viable catalyst. Catalysts are used to speed up chemical reactions. [...] Wang’s researc","https://news.usask.ca/articles/research/2017/researchers-develop-technique-to-reuse-carbon-dioxide-and-methane,-slowing-climate-change.php"
