Source,Type,ID,Title,Date,Abstract,Link
OpenAlex,Paper,https://openalex.org/W3082092516,Impact of the ammonia decomposition reaction over an anode on direct ammonia-fueled protonic ceramic fuel cells,2020,The relation between the performance of direct ammonia-fueled SOFCs and the ammonia decomposition behavior over an anode was studied under various ammonia supply conditions.,https://openalex.org/W3082092516
OpenAlex,Paper,https://openalex.org/W4286470825,Ammonia Decomposition in the Process Chain for a Renewable Hydrogen Supply,2022,"Abstract This review article deals with the challenge to identify catalyst materials from literature studies for the ammonia decomposition reaction with potential for application in large‐scale industrial processes. On the one hand, the requirements on the catalyst are quite demanding. Of central importance are the conditions for the primary reaction that have to be met by the catalyst. Likewise, the catalytic performance, i.e., an ideally quantitative conversion, and a high lifetime are critica",https://openalex.org/W4286470825
OpenAlex,Paper,https://openalex.org/W3041985436,Building heterogeneous nanostructures for photocatalytic ammonia decomposition,2020,"In this review, we summarize the recent advantages of heterogeneous nanostructures for photocatalytic ammonia decomposition.",https://openalex.org/W3041985436
OpenAlex,Paper,https://openalex.org/W3157712877,"Interplay of Alkali, Transition Metals, Nitrogen, and Hydrogen in Ammonia Synthesis and Decomposition Reactions",2021,"ConspectusThe fixation of dinitrogen to ammonia is critically important for the biogeochemical cycle on earth. Ammonia also holds promise as a sustainable energy carrier. Tremendous effort has been devoted to the development of green processes and advanced materials for ammonia synthesis and decomposition under milder conditions, and encouraging progress has been made.The reduction of dinitrogen to ammonia needs electrons and protons, which hydridic hydrogen H<sup>-</sup> could supply. Polarized",https://openalex.org/W3157712877
OpenAlex,Paper,https://openalex.org/W4210372690,Facile one-pot synthesis of Ni-based catalysts by cation-anion double hydrolysis method as highly active Ru-free catalysts for green H2 production via NH3 decomposition,2022,"A series of Ni/Al1CeaOx composites prepared by various synthetic methods, including one-pot anion-cation double hydrolysis (CADH), co-precipitation (CP), CADH followed by wet impregnation (CADH-WI), and CP followed by wet impregnation (CP-WI) were employed as catalysts for ammonia (NH3) decomposition to generate hydrogen. The results revealed that the catalyst prepared by the one-pot CADH method exhibited outstanding catalytic performance (complete NH3 decomposition at around 550 °C) mainly beca",https://openalex.org/W4210372690
OpenAlex,Paper,https://openalex.org/W4315864396,A Review on Numerical Simulation of Hydrogen Production from Ammonia Decomposition,2023,"Ammonia (NH3) is regarded as a promising medium of hydrogen storage, due to its large hydrogen storage density, decent performance on safety and moderate storage conditions. On the user side, NH3 is generally required to decompose into hydrogen for utilization in fuel cells, and therefore it is vital for the NH3-based hydrogen storage technology development to study NH3 decomposition processes and improve the decomposition efficiency. Numerical simulation has become a powerful tool for analyzing",https://openalex.org/W4315864396
OpenAlex,Paper,https://openalex.org/W4383549988,Recent Progress on Hydrogen Production from Ammonia Decomposition: Technical Roadmap and Catalytic Mechanism,2023,"Ammonia decomposition has attracted significant attention in recent years due to its ability to produce hydrogen without emitting carbon dioxide and the ease of ammonia storage. This paper reviews the recent developments in ammonia decomposition technologies for hydrogen production, focusing on the latest advances in catalytic materials and catalyst design, as well as the research progress in the catalytic reaction mechanism. Additionally, the paper discusses the advantages and disadvantages of ",https://openalex.org/W4383549988
OpenAlex,Paper,https://openalex.org/W3135382502,Development of a Ba–CoCe catalyst for the efficient and stable decomposition of ammonia,2021,CO<sub>x</sub>-free hydrogen production; cobalt-based catalysts for ammonia decomposition; cerium–barium promoter in cobalt catalysts.,https://openalex.org/W3135382502
OpenAlex,Paper,https://openalex.org/W4386246998,Elucidating the effect of Ce with abundant surface oxygen vacancies on MgAl2O4-supported Ru-based catalysts for ammonia decomposition,2023,"Ammonia is a promising COx-free hydrogen (H2) carrier because of its high volumetric H2 density. However, developing highly active/stable ammonia decomposition catalysts for H2 production remains challenging. In this study, the role of ceria (CeO2) as a promoter for Ru-based catalysts was investigated. Ru/Cex/MgAl(y00) catalysts were prepared by the incipient wetness impregnation (IWP) and deposition–precipitation (DP) methods. The surface oxygen vacancy (OV) concentration was controlled by the ",https://openalex.org/W4386246998
EPO,Patent,KR.20260011534.A,ammonia cracking system using plasma and ammonia cracking method using the same,Unknown Date,"본 발명의 일 실시예에 따른 암모니아 분해 시스템은 분해촉매를 포함하는 촉매 반응기와 상기 촉매 반응기를 가열하는 가열부재를 포함하여 암모니아를 분해하는 분해장치, 상기 분해장치의 상류에 배치되어 암모니아를 개질하는 플라즈마 개질장치, 및 상기 플라즈마 개질장치에서 발생된 개질가스를 상기 촉매 반응기 또는 상기 가열부재로 공급하는 개질가스 공급관을 포함하고, 상기 플라즈마 개질장치는 플라즈마를 이용하여 암모니아를 열분해할 수 있다.",https://worldwide.espacenet.com/publicationDetails/biblio?CC=KR&NR=20260011534&KC=A
EPO,Patent,KR.20260012104.A,AMMONIA DECOMPOSITION CATALYST INCLUDING POROUS ALUMINA SUPPORT FOR CATALYST COATING AND METHOD FOR MANUFACTURING THE SAME,Unknown Date,"본 발명은 알루미나 20 ~ 80 중량부와, 유기바인더 5 ~ 40 중량부와, 무기바인더 2 ~ 15 중량부와, 기공형성제 10 ~ 20 중량부를 물과 함께 혼련하여 마련된 반죽을 압출 성형하여 알루미나 담체를 제조하는 단계, 및 상기 알루미나 담체에 촉매활성성분을 함유한 촉매 슬러리를 코팅하는 단계를 포함하는 암모니아분해촉매의 제조방법을 제공한다.",https://worldwide.espacenet.com/publicationDetails/biblio?CC=KR&NR=20260012104&KC=A
EPO,Patent,WO.2026028980.A1,METHOD FOR FORMING RUTHENIUM THIN FILM,Unknown Date,"The present invention relates to a method for forming a ruthenium thin film produced using an atomic layer deposition method. In the present invention, at a high temperature at which thermal decomposition of a ruthenium precursor occurs, ammonia is injected as an additional reaction gas and a ruthenium thin film is formed. The present invention relates to a high-performance six-step (six-stage) atomic layer deposition method with which it is possible to maintain exceptional thin film characteris",https://worldwide.espacenet.com/publicationDetails/biblio?CC=WO&NR=2026028980&KC=A1
EPO,Patent,TW.202544114.A,"Curable resin composition, insulating film comprising same and printed circuit board",Unknown Date,"The present disclosure provides a curable resin composition, an insulating film comprising same, and a printed circuit board, and the curable resin composition contains an epoxy resin, a phenol-based curing agent and an inorganic filler, wherein the phenol-based curing agent contains a mixture of a naphthol aralkyl backbone-containing phenol resin and a triazine backbone-containing phenol resin, and has an amine group content of 15 wt% or more based on the total triazine backbone-containing phen",https://worldwide.espacenet.com/publicationDetails/biblio?CC=TW&NR=202544114&KC=A
EPO,Patent,TW.202544113.A,"Curable epoxy resin composition, cured epoxy resin composition, resin film, fiber-reinforced composite material, adhesive resin film, preg, process, resin decomposition product, fiber material",Unknown Date,"A curable epoxy resin composition is described that comprises the following components [A], [B] and [C], wherein the resin composition comprises the reaction product of components [A] and [B] as component [D], and optionally comprises the component [B1] as component [B] included in component [D]; [A]: at least one epoxy resin; [B]: at least one amine compound; [C]: at least one curing agent other than component [B]; [B1]: at least one amine compound containing the structure represented by follow",https://worldwide.espacenet.com/publicationDetails/biblio?CC=TW&NR=202544113&KC=A
EPO,Patent,TW.202543725.A,"Catalyst for gas-phase ammonia decomposition, catalyst body, process, and device for gas-phase ammonia decomposition",Unknown Date,"According to the present invention, a catalyst for gas-phase ammonia decomposition includes a mixture of a primary catalyst powder and a secondary catalyst powder as an active catalyst component. The primary catalyst powder includes: a carrier that contains at least one substance selected from the group that consists of ceria, silica, alumina, titania, zirconia, titanosilicates, and aluminosilicates; and ruthenium and platinum that are carried on the carrier. The second catalyst powder includes ",https://worldwide.espacenet.com/publicationDetails/biblio?CC=TW&NR=202543725&KC=A
EPO,Patent,TW.202543716.A,Process and system,Unknown Date,The present application relates to a process and system for purifying an exhaust gas from an ammonia cracking reactor. The invention finds use in the industrial production of hydrogen from the catalytic cracking of ammonia. The process comprising the steps of (i) contacting an exhaust gas with a first iron containing zeolitic catalyst at a first temperature to decompose N2O and to produce an N2O depleted exhaust gas; (ii) combining the N2O depleted exhaust gas with a reducing agent; and (iii) co,https://worldwide.espacenet.com/publicationDetails/biblio?CC=TW&NR=202543716&KC=A
EPO,Patent,WO.2026023164.A1,PURIFICATION PLANT AND PURIFICATION PLANT CONTROL METHOD,Unknown Date,This purification plant comprises: a temperature swing adsorption (TSA) tower in which unreacted ammonia is adsorbed to an adsorbent and removed from a decomposition gas and from which a resulting treated gas is discharged; a gas-purifying device that separately discharges product gas refined from the treated gas and off-gas; an off-gas heating device that heats the off-gas and supplies same to the TSA tower as regeneration gas for regenerating the adsorbent in the TSA tower; a combustion device,https://worldwide.espacenet.com/publicationDetails/biblio?CC=WO&NR=2026023164&KC=A1
EPO,Patent,US.20260028949.A1,SYSTEMS AND METHODS FOR SUPPLYING GASEOUS AMMONIA TO SERIALLY-CONNECTED AMMONIA CRACKING UNITS,Unknown Date,"The present invention relates, in general, to systems and methods for generating hydrogen from ammonia on-board vehicles, where the produced hydrogen is used as a fuel source for an internal combustion engine. The invention provides an expansion valve configured to maintain ammonia in a gaseous state prior to introduction into a cracking system that comprises a heat-exchange cracking unit and electric cracking unit coupled in series which enables reliable hydrogen generation under varying engine",https://worldwide.espacenet.com/publicationDetails/biblio?CC=US&NR=20260028949&KC=A1
EPO,Patent,US.20260027556.A1,"CATALYST FOR DECOMPOSITION OF AMMONIA, AND METHOD FOR DECOMPOSITION OF AMMONIA",Unknown Date,"A catalyst for decomposition of ammonia, and a method for decomposition of ammonia in which a decomposition reaction of ammonia is performed in the presence of the catalyst, the catalyst including a carrier, and catalytically active components supported on the carrier, where the catalytically active components include i) ruthenium (Ru) as first metal; ii) lanthanum (La) as second metal: and iii) one or more of aluminum (Al) and Cerium (Ce) as third metal, and the catalyst has a porosity of 25% o",https://worldwide.espacenet.com/publicationDetails/biblio?CC=US&NR=20260027556&KC=A1
EPO,Patent,KR.20260004704.A,HYDROGEN PRODUCTION SYSTEM BY AMMONIA DECOMPOSITION REACTION AND METHOD THEREOF,Unknown Date,"본 발명의 일실시예는 암모니아 분해 반응을 통해 공급된 암모니아로부터 수소 혼합물을 생산하는 수소생산 반응부와, 흡착 방식을 이용하여, 수소 혼합물로부터 수소를 정제하는 수소 정제부와, 상기 수소 정제부로부터 정제된 수소를 저장하는 생산 수소 저장소와, 외부 수소 저장소로부터 공급되는 수소의 배압을 조절하여 상기 수소 정제부 또는 상기 생산 수소 저장소로 공급하는 배압 조정기를 포함하는 암모니아 분해를 기반으로 수소를 생산하는 생산 시스템을 제공한다.",https://worldwide.espacenet.com/publicationDetails/biblio?CC=KR&NR=20260004704&KC=A
EPO,Patent,KR.20260002364.A,Gas turbine plant with ammonia decomposition system,Unknown Date,"본 발명의 일 실시예는, 액상 암모니아를 저장하는 저장탱크;와, 상기 저장탱크의 액상 암모니아를 공급하는 공급펌프;와, 상기 공급펌프에 의해 공급된 액상 암모니아를 예열하는 예열기;와, 상기 예열기에서 예열된 액상 암모니아를 기화시키는 기화기;와, 상기 기화기에서 기화된 기상 암모니아를 과열시키는 과열기;와, 상기 과열기에서 과열된 기상 암모니아를 열분해하는 분해 반응기;와, 상기 분해 반응기에서 분해된 분해가스에서 잔류 암모니아를 분리시켜 수소 및 질소로 이루어진 합성가스를 생성하는 암모니아 흡수탑; 및 상기 암모니아 흡수탑에서 잔류 암모니아가 물에 녹아 생성된 암모니아수로부터 암모니아를 증발시켜 재생하는 암모니아 재생탑;을 포함하며, 상기 암모니아 흡수탑에서 생성된 합성가스는 가스터빈의 제1 연소기로 공급되며, 상기 암모니아 재생탑에서 배출되는 물은 분기되어 일부는 상기 암모니아 흡수탑으로 공급되고, 나머지는 리보일러를 거쳐 다시 상기 암모니아 재생탑으로 공급되되, 상기 리보일러",https://worldwide.espacenet.com/publicationDetails/biblio?CC=KR&NR=20260002364&KC=A
EPO,Patent,WO.2026019103.A1,"AMMONIA DECOMPOSITION SYSTEM USING PLASMA, AND AMMONIA DECOMPOSITION METHOD USING SAME",Unknown Date,"An ammonia decomposition system according to one embodiment of the present invention comprises: a decomposition device for decomposing ammonia, which comprises a heating member for heating a catalytic reactor and the catalytic reactor containing a decomposition catalyst; a plasma reforming device disposed upstream of the decomposition device so as to reform ammonia; and a reformed gas supply pipe for connecting the plasma reforming device and the decomposition device, and supplying the reformed ",https://worldwide.espacenet.com/publicationDetails/biblio?CC=WO&NR=2026019103&KC=A1
EPO,Patent,WO.2026016252.A1,"INTEGRATED ENERGY CONTROL METHOD FOR ELECTRICITY-HYDROGEN-AMMONIA INTEGRATED MICROGRID SYSTEM, AND DEVICE",Unknown Date,"Disclosed in the present application are an integrated energy control method for an electricity-hydrogen-ammonia integrated microgrid system, and a device. The microgrid system comprises a direct-current busbar, an energy router, a photovoltaic power generation system, a hydrogen fuel cell system, an electrochemical energy storage system, and a new energy load consisting of a water electrolysis hydrogen production system, an ammonia cracking hydrogen production system and a hydrogen storage syst",https://worldwide.espacenet.com/publicationDetails/biblio?CC=WO&NR=2026016252&KC=A1
EPO,Patent,WO.2026016250.A1,"POWER DISTRIBUTION CONTROL METHOD FOR MICROGRID SYSTEM INTEGRATING ELECTRICITY, HYDROGEN AND AMMONIA, AND DEVICE",Unknown Date,"The present application discloses a power distribution control method for a microgrid system integrating electricity, hydrogen and ammonia, and a device. The microgrid system comprises a direct current bus, an energy router, an ammonia cracking hydrogen production system, a hydrogen storage system, and a photovoltaic power generation system, a water electrolysis hydrogen production system, a hydrogen fuel cell system, an electrochemical energy storage system and a direct current load which are c",https://worldwide.espacenet.com/publicationDetails/biblio?CC=WO&NR=2026016250&KC=A1
EPO,Patent,AU.2024281524.A1,IMPROVEMENTS RELATING TO INTERNAL COMBUSTION ENGINES,Unknown Date,"The disclose relates to an ammonia-fuelled internal combustion engine system. The engine system comprises a cracking device connectable to an ammonia fuel supply and configured, during operation of the engine, to produce a cracked fuel comprising a mixture of nitrogen and hydrogen by cracking of an ammonia fuel provided by the ammonia fuel supply. The engine system further comprises a main combustion chamber, an intake and an exhaust each in fluid communication with the main combustion chamber. ",https://worldwide.espacenet.com/publicationDetails/biblio?CC=AU&NR=2024281524&KC=A1
EPO,Patent,US.20260015958.A1,"EXHAUST GAS AFTERTREATMENT SYSTEM IN AN EXHAUST GAS SYSTEM OF AN AMMONIA COMBUSTION ENGINE, METHOD AND USE THEREOF",Unknown Date,"An exhaust gas aftertreatment system in the exhaust gas system of an ammonia combustion engine, wherein the exhaust gas system can be traversed by an exhaust gas flow of the ammonia combustion engine, including a passive SCR catalyst, an oxidation catalyst with which ammonia contained in the exhaust gas flow can be oxidized, and a regulated SCR catalyst. The oxidation catalyst is arranged in the exhaust gas system downstream of the passive SCR catalyst and the regulated SCR catalyst is arranged ",https://worldwide.espacenet.com/publicationDetails/biblio?CC=US&NR=20260015958&KC=A1
EPO,Patent,US.20260015227.A1,AMMONIA CRACKING VIA IN-SITU NITROGEN SEPARATION,Unknown Date,"A fixed adsorbent and catalyst bed containing system includes two or more first reactors in a reaction (RM) mode and two or more second reactors in a regeneration (RGM) mode that are sequentially operable and positioned in parallel. The two or more first reactors in the RM mode are configured to simultaneously in-situ decompose NH3 by a catalyst and selectively adsorb N2 by an adsorbent. At a substantially same time, the two or more second reactors in the RGM mode are configured to continuously ",https://worldwide.espacenet.com/publicationDetails/biblio?CC=US&NR=20260015227&KC=A1
EPO,Patent,US.20260002460.A1,FLUE GAS TREATMENT DEVICE AND DESIGN METHOD OF FLUE GAS TREATMENT DEVICE,Unknown Date,"Provided is a flue gas treatment device configured to treat a flue gas discharged from a combustion device that combusts fuel containing ammonia, and the flue gas treatment device includes: an ammonia decomposition unit having an ammonia decomposition catalyst that decomposes ammonia contained in the flue gas; and a nitrogen oxide decomposition unit having a second catalyst that decomposes nitrous oxide and NOx contained in the flue gas in which ammonia was decomposed by the ammonia decompositio",https://worldwide.espacenet.com/publicationDetails/biblio?CC=US&NR=20260002460&KC=A1
EPO,Patent,KR.20250179316.A,AMMONIA REFORMING AND COMBUSTION SYSTEM USING DIRECT HEAT STORAGE METHOD,Unknown Date,"본 발명의 한가지 실시형태에 따른 암모니아 개질 및 연소시스템은 암모니아 개질 가스와 연소용 공기가 연소되고 연소배가스가 배출되는 열설비 본체; 및 축열물질을 각각 구비하는 제1 축열기 및 제2 축열기를 포함하는 축열기를 포함하고, 상기 연소배가스가 상기 축열기에 직접 공급되고, 상기 연소배가스의 열이 상기 축열물질에 축열된 후 배출되며, 상기 연소배가스의 배출 후에 암모니아가 상기 축열기로 직접 공급되고, 상기 암모니아는 상기 축열물질과 직접 접촉하고, 상기 축열물질의 열에 의해 개질된 상기 암모니아 개질 가스가 배출되며, 상기 제1 축열기 및 제2 축열기는 교대로 운전되어 상기 열설비 본체로부터 배출된 상기 연소배가스를 제1 축열기에 공급하여 축열하고, 상기 연소배가스를 제2 축열기에 공급하여 축열하며, 상기 암모니아는 상기 제1 축열기 및 제2 축열기 중 축열된 축열기에 교대로 공급되어 개질되는 것일 수 있다.",https://worldwide.espacenet.com/publicationDetails/biblio?CC=KR&NR=20250179316&KC=A
USPTO,Patent,N/A,Ammonia cracking,N/A,"A process for generating power using a gas turbine, comprising the steps of: (i) vaporising and pre-heating liquid ammonia to produce pre-heated ammonia gas; (ii) introducing the pre-heated ammonia gas into an ammonia-cracking device suitable for converting ammonia gas into a mixture of hydrogen and nitrogen; (iii) converting the pre-heated ammonia gas into a mixture of hydrogen and nitrogen in the device; (iv) cooling the mixture of hydrogen and nitrogen to give a cooled hydrogen and nitrogen m",https://patents.google.com/patent/US
USPTO,Patent,N/A,Hydrogen fueling station with integrated ammonia cracking unit,N/A,"A system comprising an ammonia cracking unit in which ammonia is split into hydrogen and nitrogen and a hydrogen fueling station for fueling of vehicle tanks with hydrogen from the ammonia cracking unit which comprises gas operated valves (GOVs), one or more hydrogen compressing units wherein the hydrogen from the ammonia cracking unit is compressed, and one or more dispensing units for dispensing the compressed hydrogen to vehicle tanks which each comprise a nozzle through which the hydrogen is",https://patents.google.com/patent/US
USPTO,Patent,N/A,Process for fueling of vehicle tanks with compressed hydrogen comprising heat exchange of the compressed hydrogen with chilled ammonia,N/A,"The invention relates to a process for fueling of vehicle tanks with compressed hydrogen comprising splitting ammonia into hydrogen and nitrogen in an ammonia cracking unit, compressing the hydrogen from the ammonia cracking unit, and dispensing the compressed hydrogen to the vehicle tanks in a hydrogen fueling unit comprising one or more dispensing units, wherein chilled ammonia is used to cool the compressed hydrogen before being dispensed to the vehicle tanks by heat exchange between the comp",https://patents.google.com/patent/US
USPTO,Patent,N/A,Autothermal ammonia cracking process,N/A,"Process for the production of a product gas containing nitrogen and hydrogen from ammonia comprising the steps of non-catalytic partial oxidation of ammonia with an oxygen containing gas to a process gas containing nitrogen, water, amounts of nitrogen oxides and residual amounts of ammonia; cracking of at least a part of the residual amounts of ammonia to hydrogen and nitrogen in the process gas by contact with a nickel containing catalyst and simultaneously reducing the amounts of nitrogen oxid",https://patents.google.com/patent/US
USPTO,Patent,N/A,Electrochemical hydrogen production utilizing ammonia,N/A,"Herein discussed is a method of producing hydrogen comprising: (a) providing an electrochemical reactor having an anode, a cathode, and a membrane between the anode and the cathode; (b) introducing a first stream to the anode, wherein the first stream comprises ammonia or a product from ammonia cracking; (c) introducing a second stream to the cathode, wherein the second stream comprises water; and wherein hydrogen is generated from water electrochemically without electricity input. Systems for p",https://patents.google.com/patent/US
USPTO,Patent,N/A,Systems and methods for the catalytic production of hydrogen from ammonia on-board motor vehicles,N/A,"The present invention relates, in general, to systems and methods for generating hydrogen from ammonia on-board vehicles, where the produced hydrogen is used as fuel source for an internal combustion engine. The present invention utilizes an electric catalyst unit to initiate an ammonia cracking process on-board during a cold start of the internal combustion engine, where a heat exchange catalyst unit is utilized once exhaust gas from the internal combustion engine has been heated to a threshold",https://patents.google.com/patent/US
USPTO,Patent,N/A,Systems and methods for the on-board catalytic production of hydrogen from ammonia using a heat exchange catalyst unit and an electric catalyst unit operating in series,N/A,"The present invention relates, in general, to systems and methods for generating hydrogen from ammonia on-board vehicles, where the produced hydrogen is used as fuel source for an internal combustion engine. The present invention utilizes an electric catalyst unit operating in series with a heat exchange catalyst unit. The electric catalyst unit is used to initiate an ammonia cracking process on-board during a cold start or low load operating condition of the internal combustion engine, where th",https://patents.google.com/patent/US
USPTO,Patent,N/A,"Apparatus for an electric feedthrough for high temperature, high pressure, and highly corrosive environments",N/A,"The present invention relates, in general, to an apparatus for an electrical power feedthrough suitable for use in high temperature, high pressure, and/or corrosive environments, such as, for example, within ammonia cracking (i.e., dissociation) systems. The present invention is fabricated from conductive nickel alloys which have high melting temperatures, and which are resistant to corrosion at high temperatures, as well as non-conductive ceramic materials which provide electrical insulation be",https://patents.google.com/patent/US
USPTO,Patent,N/A,Gas turbine system,N/A,"Provided is a gas turbine system, including: an ammonia tank; a combustor including a combustion chamber, which is connected to the ammonia tank; an intake flow passage connected to the combustor; a compressor provided in the intake flow passage; a cracked-gas reservoir connected to the combustor; and an ammonia cracking catalyst arranged in a bleed flow passage connected to the compressor, between the compressor and the combustor in the intake flow passage, or in a space in the combustor, which",https://patents.google.com/patent/US
USPTO,Patent,N/A,Apparatus for an electric feedthrough suitable for use with various pressure vessels environments,N/A,"The present invention relates, in general, to an apparatus for an electrical power feedthrough suitable for use in high temperature, high pressure, and/or corrosive environments, such as, for example, within ammonia cracking (i.e., dissociation) systems. The present invention is fabricated from conductive nickel alloys which have high melting temperatures, and which are resistant to corrosion at high temperatures, as well as non-conductive ceramic materials which provide electrical insulation be",https://patents.google.com/patent/US
USPTO,Patent,N/A,Apparatus for an electric feedthrough assembly with varying characteristics based on electric rating requirements,N/A,"The present invention relates, in general, to an apparatus for an electrical power feedthrough suitable for use in high temperature, high pressure, and/or corrosive environments, such as, for example, within ammonia cracking (i.e., dissociation) systems. The present invention is fabricated from conductive nickel alloys which have high melting temperatures, and which are resistant to corrosion at high temperatures, as well as non-conductive ceramic materials which provide electrical insulation be",https://patents.google.com/patent/US
USPTO,Patent,N/A,Systems and methods for engine-mounted catalytic production of hydrogen from ammonia for use as a combustion fuel,N/A,"The present invention relates, in general, to systems and methods for generating hydrogen from ammonia on-board vehicles, where the produced hydrogen is used as fuel source for an internal combustion engine. The present invention utilizes an electric catalyst unit operating in series with a heat exchange catalyst unit. The electric catalyst unit is used to initiate an ammonia cracking process on-board during a cold start or low load operating condition of the internal combustion engine, where th",https://patents.google.com/patent/US
USPTO,Patent,N/A,On demand hydrogen from ammonia,N/A,"A reactor system and a process for carrying out the ammonia cracking reaction of a feed gas comprising ammonia to hydrogen are provided, where the heat for the endothermic ammonia cracking reaction is provided by resistance heating.",https://patents.google.com/patent/US
